prefixo,nome,transmissao,valor_leitura_flu,valor,intervalo
413,Rio Tamanduateí - Mercado Municipal,WEBSERVICE,71659.9,,2018-10-02 17:40:00 UTC
413,Rio Tamanduateí - Mercado Municipal,WEBSERVICE,71659.9,,2018-10-02 17:50:00 UTC
413,Rio Tamanduateí - Mercado Municipal,WEBSERVICE,71660.0,,2018-10-02 18:00:00 UTC
413,Rio Tamanduateí - Mercado Municipal,WEBSERVICE,71659.9,,2018-10-02 18:10:00 UTC
413,Rio Tamanduateí - Mercado Municipal,WEBSERVICE,71657.6,,2018-10-02 18:20:00 UTC
413,Rio Tamanduateí - Mercado Municipal,WEBSERVICE,71656.41,,2018-10-02 18:30:00 UTC
413,Rio Tamanduateí - Mercado Municipal,WEBSERVICE,71656.41,,2018-10-02 18:40:00 UTC
413,Rio Tamanduateí - Mercado Municipal,WEBSERVICE,71658.695,,2018-10-02 18:50:00 UTC
413,Rio Tamanduateí - Mercado Municipal,WEBSERVICE,71657.6,,2018-10-02 19:00:00 UTC
413,Rio Tamanduateí - Mercado Municipal,WEBSERVICE,71658.695,,2018-10-02 19:10:00 UTC
413,Rio Tamanduateí - Mercado Municipal,WEBSERVICE,71658.695,,2018-10-02 19:20:00 UTC
413,Rio Tamanduateí - Mercado Municipal,WEBSERVICE,71659.805,,2018-10-02 19:30:00 UTC
413,Rio Tamanduateí - Mercado Municipal,WEBSERVICE,71660.9,,2018-10-02 19:40:00 UTC
413,Rio Tamanduateí - Mercado Municipal,WEBSERVICE,71660.9,,2018-10-02 19:50:00 UTC
413,Rio Tamanduateí - Mercado Municipal,WEBSERVICE,71660.9,,2018-10-02 20:00:00 UTC
413,Rio Tamanduateí - Mercado Municipal,WEBSERVICE,71662.0,,2018-10-02 20:10:00 UTC
413,Rio Tamanduateí - Mercado Municipal,WEBSERVICE,71663.2,,2018-10-02 20:20:00 UTC
413,Rio Tamanduateí - Mercado Municipal,WEBSERVICE,71664.3,,2018-10-02 20:30:00 UTC
413,Rio Tamanduateí - Mercado Municipal,WEBSERVICE,71665.4,,2018-10-02 20:40:00 UTC
413,Rio Tamanduateí - Mercado Municipal,WEBSERVICE,71665.4,,2018-10-02 20:50:00 UTC
413,Rio Tamanduateí - Mercado Municipal,WEBSERVICE,71666.5,,2018-10-02 21:00:00 UTC
413,Rio Tamanduateí - Mercado Municipal,WEBSERVICE,71667.7,,2018-10-02 21:10:00 UTC
413,Rio Tamanduateí - Mercado Municipal,WEBSERVICE,71669.9,,2018-10-02 21:20:00 UTC
413,Rio Tamanduateí - Mercado Municipal,WEBSERVICE,71671.0,,2018-10-02 21:30:00 UTC
