,valor_leitura_flu_413
10598,71687.59
10599,71686.5
10600,71686.4
10601,71687.0
10602,71687.5
10603,71687.0
10604,71686.4
10605,71687.41
10606,71689.2
10607,71689.1
10608,71689.695
10609,71690.9
10610,71690.9
10611,71692.0
10612,71690.305
10613,71689.695
10614,71690.305
10615,71690.195
10616,71691.805
10617,71693.0
10618,71693.5
10619,71694.7
10620,71695.8
10621,71696.9
10622,71698.6
10623,71701.9
10624,71703.6
10625,71706.41
10626,71708.5
10627,71710.8
10628,71712.5
10629,71712.41
10630,71715.1
10631,71716.195
10632,71716.195
10633,71716.805
10634,71717.9
10635,71720.6
10636,71720.1
10637,71719.0
10638,71716.9
10639,71716.305
10640,71714.6
10641,71713.6
10642,71712.5
10643,71711.3
10644,71710.8
10645,71709.195
10646,71708.1
10647,71707.5
10648,71706.9
10649,71706.9
10650,71706.5
10651,71707.0
10652,71707.0
10653,71707.0
10654,71707.0
10655,71704.8
10656,71704.2
10657,71703.695
10658,71703.1
10659,71702.0
10660,71702.0
10661,71701.5
10662,71700.41
10663,71699.8
10664,71699.2
10665,71698.7
10666,71698.1
10667,71697.6
10668,71697.695
10669,71698.1
10670,71697.6
10671,71697.0
10672,71697.0
10673,71697.1
10674,71696.5
10675,71696.0
10676,71695.4
10677,71694.3
10678,71694.4
10679,71691.6
10680,71691.0
10681,71690.4
10682,71689.3
10683,71689.3
10684,71688.2
10685,71687.2
10686,71687.2
10687,71686.0
10688,71684.9
10689,71685.0
10690,71684.305
10691,71683.9
10692,71683.805
10693,71683.195
10694,71682.8
10695,71682.2
10696,71681.6
10697,71681.09
10698,71681.09
10699,71679.9
10700,71679.9
10701,71678.9
10702,71678.9
10703,71678.9
10704,71678.9
10705,71677.9
10706,71677.9
10707,71676.9
10708,71674.8
10709,71674.8
10710,71674.8
10711,71674.8
10712,71673.8
10713,71671.5
10714,71672.5
10715,71672.4
10716,71673.5
10717,71674.5
10718,71674.5
10719,71675.6
10720,71675.6
10721,71675.6
10722,71675.6
10723,71676.7
10724,71676.8
10725,71676.7
10726,71676.7
10727,71677.9
10728,71675.7
10729,71675.7
10730,71675.7
10731,71674.59
10732,71674.59
10733,71675.5
10734,71675.6
10735,71677.695
10736,71678.695
10737,71681.0
10738,71682.5
10739,71683.195
10740,71683.195
10741,71683.695
10742,71684.805
10743,71685.9
10744,71686.4
10745,71685.5
10746,71687.0
10747,71687.0
10748,71688.0
10749,71688.3
10750,71689.2
10751,71689.2
10752,71689.2
10753,71688.7
10754,71689.3
10755,71687.59
10756,71688.5
10757,71688.1
10758,71688.1
10759,71689.2
10760,71690.805
10761,71693.1
10762,71694.2
10763,71693.59
10764,71694.7
10765,71694.1
10766,71693.7
10767,71692.5
10768,71693.1
10769,71692.5
10770,71692.0
10771,71692.0
10772,71692.0
10773,71691.5
10774,71690.9
10775,71690.9
10776,71690.4
10777,71689.805
10778,71688.8
10779,71688.8
10780,71688.8
10781,71689.3
10782,71688.8
10783,71689.805
10784,71692.6
10785,71695.3
10786,71697.0
10787,71697.6
10788,71696.5
10789,71695.4
10790,71694.3
10791,71694.8
10792,71697.0
10793,71707.0
10794,71738.0
10795,71777.9
10796,71810.4
10797,71832.9
10798,71848.0
10799,71856.5
10800,71862.09
10801,71865.805
10802,71868.2
10803,71869.2
10804,71869.2
10805,71868.7
10806,71865.4
10807,71861.0
10808,71855.5
10809,71847.805
10810,71839.0
10811,71829.1
10812,71819.7
10813,71809.805
10814,71799.91
10815,71789.9
10816,71780.1
10817,71770.695
10818,71762.5
10819,71754.2
10820,71747.6
10821,71741.0
10822,71735.5
10823,71730.1
10824,71725.09
10825,71721.805
10826,71717.4
10827,71714.1
10828,71710.9
10829,71706.9
10830,71703.695
10831,71700.9
10832,71698.1
10833,71696.0
10834,71693.2
10835,71691.0
10836,71689.3
10837,71687.7
10838,71686.0
10839,71685.0
10840,71683.3
10841,71682.2
10842,71681.7
10843,71680.0
10844,71680.0
10845,71678.9
10846,71677.805
10847,71677.805
10848,71676.8
10849,71675.6
10850,71674.59
10851,71674.59
10852,71674.59
10853,71674.59
10854,71675.6
10855,71676.8
10856,71677.9
10857,71677.9
10858,71679.0
10859,71679.0
10860,71678.0
10861,71677.9
10862,71677.9
10863,71675.6
10864,71674.59
10865,71673.5
10866,71672.4
10867,71671.195
10868,71670.2
10869,71670.1
10870,71670.2
10871,71670.3
10872,71669.2
10873,71669.2
10874,71670.2
10875,71670.2
10876,71671.195
10877,71672.4
10878,71674.5
10879,71676.6
10880,71677.695
10881,71678.695
10882,71679.9
10883,71681.41
10884,71680.8
10885,71678.5
10886,71684.195
10887,71702.305
10888,71709.0
10889,71705.2
10890,71699.2
10891,71695.8
10892,71690.805
10893,71689.0
10894,71686.8
10895,71686.2
10896,71688.5
10897,71690.695
10898,71693.0
10899,71696.195
10900,71697.9
10901,71700.7
10902,71711.8
10903,71738.1
10904,71806.2
10905,71868.59
10906,71908.805
10907,71939.0
10908,71964.3
10909,71984.195
10910,71999.0
10911,72007.8
10912,72010.6
10913,72008.4
10914,72003.4
10915,71995.695
10916,71986.3
10917,71976.5
10918,71964.9
10919,71951.8
10920,71939.0
10921,71924.8
10922,71911.4
10923,71898.5
10924,71886.3
10925,71874.7
10926,71863.7
10927,71853.305
10928,71844.5
10929,71835.1
10930,71827.4
10931,71820.3
10932,71813.1
10933,71807.7
10934,71801.6
10935,71796.6
10936,71791.1
10937,71786.7
10938,71781.8
10939,71777.305
10940,71773.6
10941,71769.1
10942,71765.9
10943,71761.4
10944,71757.6
10945,71754.2
10946,71751.0
10947,71747.1
10948,71743.8
10949,71740.5
10950,71736.6
10951,71733.805
10952,71730.1
10953,71727.305
10954,71724.0
10955,71720.1
10956,71717.6
10957,71715.695
10958,71712.5
10959,71710.195
10960,71708.1
10961,71705.2
10962,71702.5
10963,71700.3
10964,71698.7
10965,71695.9
10966,71693.7
10967,71692.0
10968,71690.4
10969,71688.8
10970,71687.59
10971,71686.0
10972,71684.305
10973,71683.805
10974,71683.195
10975,71682.2
10976,71681.09
10977,71681.09
10978,71679.9
10979,71678.9
10980,71678.9
10981,71677.805
10982,71677.805
10983,71677.805
10984,71676.7
10985,71676.7
10986,71675.5
10987,71675.5
10988,71674.5
10989,71674.5
10990,71674.5
10991,71673.4
10992,71673.4
10993,71672.4
10994,71671.4
10995,71670.5
10996,71668.2
10997,71668.1
10998,71670.3
10999,71669.2
11000,71669.3
11001,71668.1
11002,71668.1
11003,71668.1
11004,71668.0
11005,71668.0
11006,71668.0
11007,71668.0
11008,71666.9
11009,71668.0
11010,71668.0
11011,71668.0
11012,71669.1
11013,71669.1
11014,71670.1
11015,71671.195
11016,71672.195
11017,71674.5
11018,71674.4
11019,71675.41
11020,71675.41
11021,71677.695
11022,71678.695
11023,71679.9
11024,71679.9
11025,71679.9
11026,71681.41
11027,71683.1
11028,71683.1
11029,71684.695
11030,71684.1
11031,71684.805
11032,71684.805
11033,71685.4
11034,71685.9
11035,71684.805
11036,71685.305
11037,71685.305
11038,71684.195
11039,71682.6
11040,71683.1
11041,71682.5
11042,71681.9
11043,71680.9
11044,71680.8
11045,71680.8
11046,71681.3
11047,71681.8
11048,71681.8
11049,71680.8
11050,71681.8
11051,71681.8
11052,71682.5
11053,71681.8
11054,71682.4
11055,71682.4
11056,71682.9
11057,71682.9
11058,71683.5
11059,71683.5
11060,71683.0
11061,71683.6
11062,71683.6
11063,71683.0
11064,71683.0
11065,71682.5
11066,71682.0
11067,71682.0
11068,71681.41
11069,71682.0
11070,71681.41
11071,71682.0
11072,71681.41
11073,71682.0
11074,71682.0
11075,71682.0
11076,71682.6
11077,71682.6
11078,71682.6
11079,71683.1
11080,71682.7
11081,71682.7
11082,71682.7
11083,71682.7
11084,71682.7
11085,71682.7
11086,71682.7
11087,71682.7
11088,71682.0
11089,71681.5
11090,71681.0
11091,71681.0
11092,71681.0
11093,71681.0
11094,71681.0
11095,71679.9
11096,71679.9
11097,71679.9
11098,71679.9
11099,71679.9
11100,71679.9
11101,71679.9
11102,71679.9
11103,71678.805
11104,71678.805
11105,71678.805
11106,71677.695
11107,71677.695
11108,71677.695
11109,71676.7
11110,71676.6
11111,71675.5
11112,71675.5
11113,71674.4
11114,71673.4
11115,71673.3
11116,71672.305
11117,71672.305
11118,71671.1
11119,71671.1
11120,71671.1
11121,71670.0
11122,71670.0
11123,71670.0
11124,71668.91
11125,71668.91
11126,71668.91
11127,71668.91
11128,71667.9
11129,71667.9
11130,71667.9
11131,71667.9
11132,71666.805
11133,71666.805
11134,71666.805
11135,71666.805
11136,71666.805
11137,71665.805
11138,71664.695
11139,71663.5
11140,71662.5
11141,71662.5
11142,71662.5
11143,71661.4
11144,71660.4
11145,71660.305
11146,71659.195
11147,71658.1
11148,71658.1
11149,71658.1
11150,71657.1
11151,71656.09
11152,71656.09
11153,71656.0
11154,71656.0
11155,71657.0
11156,71657.0
11157,71656.9
11158,71657.9
11159,71660.195
11160,71660.195
11161,71661.2
11162,71663.5
11163,71665.6
11164,71665.6
11165,71667.8
11166,71667.8
11167,71668.8
11168,71669.9
11169,71669.9
11170,71671.0
11171,71672.1
11172,71672.1
11173,71673.2
11174,71674.3
11175,71673.3
11176,71673.2
11177,71674.3
11178,71674.3
11179,71674.3
11180,71674.3
11181,71674.3
11182,71674.3
11183,71673.2
11184,71674.2
11185,71672.1
11186,71672.0
11187,71672.0
11188,71673.1
11189,71672.0
11190,71672.0
11191,71670.9
11192,71669.6
11193,71669.5
11194,71668.4
11195,71672.805
11196,71675.0
11197,71677.305
11198,71678.4
11199,71678.5
11200,71682.9
11201,71694.0
11202,71700.7
11203,71745.3
11204,71816.305
11205,71870.2
11206,71910.7
11207,71935.195
11208,71949.4
11209,71955.6
11210,71956.09
11211,71953.4
11212,71947.805
11213,71940.695
11214,71932.5
11215,71923.1
11216,71912.0
11217,71914.3
11218,71917.6
11219,71907.7
11220,71893.5
11221,71892.9
11222,71893.5
11223,71898.4
11224,71907.2
11225,71911.6
11226,71910.5
11227,71907.2
11228,71905.0
11229,71906.09
11230,71908.9
11231,71912.7
11232,71914.9
11233,71916.5
11234,71916.0
11235,71914.4
11236,71910.0
11237,71905.0
11238,71898.5
11239,71890.695
11240,71883.0
11241,71874.7
11242,71865.9
11243,71857.7
11244,71849.4
11245,71841.195
11246,71834.1
11247,71826.3
11248,71819.7
11249,71813.7
11250,71807.7
11251,71801.6
11252,71796.6
11253,71791.6
11254,71787.2
11255,71782.9
11256,71778.4
11257,71774.59
11258,71770.2
11259,71766.9
11260,71763.1
11261,71759.1
11262,71755.4
11263,71751.5
11264,71748.2
11265,71744.3
11266,71741.0
11267,71737.2
11268,71734.5
11269,71730.5
11270,71727.805
11271,71724.5
11272,71722.4
11273,71719.0
11274,71716.4
11275,71713.0
11276,71710.9
11277,71708.1
11278,71705.9
11279,71703.195
11280,71700.5
11281,71698.9
11282,71696.195
11283,71693.0
11284,71690.305
11285,71688.6
11286,71686.2
11287,71686.2
11288,71685.6
11289,71685.0
11290,71685.5
11291,71685.5
11292,71684.4
11293,71683.3
11294,71683.3
11295,71682.8
11296,71681.2
11297,71681.8
11298,71680.2
11299,71680.1
11300,71680.0
11301,71680.1
11302,71678.9
11303,71679.9
11304,71681.2
11305,71681.2
11306,71681.2
11307,71682.2
11308,71682.8
11309,71684.4
11310,71685.6
11311,71685.0
11312,71685.5
11313,71684.9
11314,71684.9
11315,71683.805
11316,71684.305
11317,71685.5
11318,71684.805
11319,71684.9
11320,71685.0
11321,71683.805
11322,71684.305
11323,71682.7
11324,71683.195
11325,71683.805
11326,71683.805
11327,71682.7
11328,71681.5
11329,71681.5
11330,71682.1
11331,71682.7
11332,71682.7
11333,71683.695
11334,71684.305
11335,71684.305
11336,71683.695
11337,71684.805
11338,71682.6
11339,71683.1
11340,71682.6
11341,71682.6
11342,71682.7
11343,71683.195
11344,71684.305
11345,71684.805
11346,71684.805
11347,71684.305
11348,71683.195
11349,71683.805
11350,71683.805
11351,71683.805
11352,71682.8
11353,71682.2
11354,71681.6
11355,71681.09
11356,71679.9
11357,71678.9
11358,71678.9
11359,71678.9
11360,71677.805
11361,71678.9
11362,71678.9
11363,71678.9
11364,71680.0
11365,71680.0
11366,71680.0
11367,71680.0
11368,71681.09
11369,71681.2
11370,71681.2
11371,71681.7
11372,71681.7
11373,71682.8
11374,71682.2
11375,71682.2
11376,71681.2
11377,71681.2
11378,71681.7
11379,71681.2
11380,71680.0
11381,71680.0
11382,71681.2
11383,71680.0
11384,71680.0
11385,71680.0
11386,71680.0
11387,71678.9
11388,71677.805
11389,71678.9
11390,71679.9
11391,71679.9
11392,71681.09
11393,71681.6
11394,71681.6
11395,71682.2
11396,71681.7
11397,71682.2
11398,71681.6
11399,71681.6
11400,71681.09
11401,71681.7
11402,71681.7
11403,71681.7
11404,71681.7
11405,71682.2
11406,71681.7
11407,71681.2
11408,71681.7
11409,71681.2
11410,71681.2
11411,71680.0
11412,71678.9
11413,71680.0
11414,71683.3
11415,71691.1
11416,71694.8
11417,71695.4
11418,71697.1
11419,71699.8
11420,71704.8
11421,71709.695
11422,71714.2
11423,71717.4
11424,71719.1
11425,71720.2
11426,71721.4
11427,71723.0
11428,71725.8
11429,71729.0
11430,71731.9
11431,71736.2
11432,71740.695
11433,71743.8
11434,71747.695
11435,71751.5
11436,71754.305
11437,71755.4
11438,71757.1
11439,71758.195
11440,71758.195
11441,71758.195
11442,71758.195
11443,71757.2
11444,71756.0
11445,71754.4
11446,71752.805
11447,71749.4
11448,71747.195
11449,71745.5
11450,71743.8
11451,71741.1
11452,71738.9
11453,71738.4
11454,71736.2
11455,71734.0
11456,71731.0
11457,71729.6
11458,71726.9
11459,71724.1
11460,71722.5
11461,71719.7
11462,71718.1
11463,71715.805
11464,71714.1
11465,71713.1
11466,71713.1
11467,71713.1
11468,71713.1
11469,71714.805
11470,71715.805
11471,71717.5
11472,71718.5
11473,71719.2
11474,71719.7
11475,71720.2
11476,71719.7
11477,71720.8
11478,71722.5
11479,71724.59
11480,71725.8
11481,71728.5
11482,71730.7
11483,71733.4
11484,71734.5
11485,71736.2
11486,71736.7
11487,71736.7
11488,71736.7
11489,71736.7
11490,71736.7
11491,71736.3
11492,71735.1
11493,71734.0
11494,71732.9
11495,71731.3
11496,71729.6
11497,71729.0
11498,71726.3
11499,71724.1
11500,71721.9
11501,71720.8
11502,71718.5
11503,71717.5
11504,71715.305
11505,71714.1
11506,71713.1
11507,71713.1
11508,71712.59
11509,71713.1
11510,71713.1
11511,71713.1
11512,71712.59
11513,71713.1
11514,71711.4
11515,71711.4
11516,71711.4
11517,71710.305
11518,71710.9
11519,71710.305
11520,71711.2
11521,71710.305
11522,71709.805
11523,71710.305
11524,71708.695
11525,71708.1
11526,71706.6
11527,71704.8
11528,71703.195
11529,71702.1
11530,71700.5
11531,71698.2
11532,71696.5
11533,71694.9
11534,71693.8
11535,71692.7
11536,71691.1
11537,71690.5
11538,71689.4
11539,71687.8
11540,71686.1
11541,71685.0
11542,71683.4
11543,71682.3
11544,71681.2
11545,71680.1
11546,71679.0
11547,71678.9
11548,71677.9
11549,71677.9
11550,71676.8
11551,71676.8
11552,71675.6
11553,71675.6
11554,71674.59
11555,71674.59
11556,71673.5
11557,71673.5
11558,71672.4
11559,71672.4
11560,71672.4
11561,71671.305
11562,71671.305
11563,71671.305
11564,71670.2
11565,71670.2
11566,71670.2
11567,71670.3
11568,71669.3
11569,71668.1
11570,71668.1
11571,71667.1
11572,71666.0
11573,71667.0
11574,71665.9
11575,71667.0
11576,71667.0
11577,71667.0
11578,71668.1
11579,71667.0
11580,71667.0
11581,71668.1
11582,71667.0
11583,71667.0
11584,71667.0
11585,71667.0
11586,71667.0
11587,71666.9
11588,71668.0
11589,71668.0
11590,71667.0
11591,71667.0
11592,71667.0
11593,71667.0
11594,71666.9
11595,71668.0
11596,71668.0
11597,71670.1
11598,71671.195
11599,71672.4
11600,71673.5
11601,71674.7
11602,71674.59
11603,71675.7
11604,71674.5
11605,71675.6
11606,71675.5
11607,71675.5
11608,71675.5
11609,71676.8
11610,71676.8
11611,71679.0
11612,71676.9
11613,71676.8
11614,71675.6
11615,71676.7
11616,71677.805
11617,71677.9
11618,71676.7
11619,71677.805
11620,71677.805
11621,71678.9
11622,71677.805
11623,71677.805
11624,71677.805
11625,71679.9
11626,71679.9
11627,71679.9
11628,71680.0
11629,71680.0
11630,71680.0
11631,71680.0
11632,71680.0
11633,71680.0
11634,71680.0
11635,71680.0
11636,71680.0
11637,71680.0
11638,71678.9
11639,71680.0
11640,71678.9
11641,71678.9
11642,71678.9
11643,71678.9
11644,71678.9
11645,71678.9
11646,71679.0
11647,71678.9
11648,71680.0
11649,71680.0
11650,71680.0
11651,71678.9
11652,71680.0
11653,71680.0
11654,71680.0
11655,71680.0
11656,71680.0
11657,71681.2
11658,71680.0
11659,71680.0
11660,71680.0
11661,71680.0
11662,71680.0
11663,71680.1
11664,71678.9
11665,71679.0
11666,71679.0
11667,71678.9
11668,71677.9
11669,71677.9
11670,71677.9
11671,71676.8
11672,71676.8
11673,71676.8
11674,71676.8
11675,71676.8
11676,71676.8
11677,71675.7
11678,71676.8
11679,71676.8
11680,71676.8
11681,71675.6
11682,71675.6
11683,71674.5
11684,71674.5
11685,71673.4
11686,71673.4
11687,71672.4
11688,71672.4
11689,71672.4
11690,71671.195
11691,71670.1
11692,71670.1
11693,71669.1
11694,71669.1
11695,71668.0
11696,71668.0
11697,71668.0
11698,71668.0
11699,71666.805
11700,71666.805
11701,71666.805
11702,71666.805
11703,71666.805
11704,71666.805
11705,71666.805
11706,71666.805
11707,71665.805
11708,71665.805
11709,71665.805
11710,71664.695
11711,71664.9
11712,71663.7
11713,71663.7
11714,71662.59
11715,71661.7
11716,71661.7
11717,71659.6
11718,71657.4
11719,71657.4
11720,71656.2
11721,71655.2
11722,71655.1
11723,71655.0
11724,71654.0
11725,71652.9
11726,71652.9
11727,71652.805
11728,71651.7
11729,71651.7
11730,71651.7
11731,71650.6
11732,71651.6
11733,71651.6
11734,71652.695
11735,71653.695
11736,71654.8
11737,71657.0
11738,71658.0
11739,71659.1
11740,71660.195
11741,71662.41
11742,71662.41
11743,71663.5
11744,71664.6
11745,71664.6
11746,71665.6
11747,71666.7
11748,71667.9
11749,71667.9
11750,71669.0
11751,71670.0
11752,71670.1
11753,71671.1
11754,71670.0
11755,71671.0
11756,71672.195
11757,71672.195
11758,71672.195
11759,71673.3
11760,71671.1
11761,71672.195
11762,71672.305
11763,71671.1
11764,71670.0
11765,71670.0
11766,71668.8
11767,71668.7
11768,71668.59
11769,71668.59
11770,71668.59
11771,71669.7
11772,71671.9
11773,71672.0
11774,71674.2
11775,71675.3
11776,71677.6
11777,71678.695
11778,71678.695
11779,71677.695
11780,71677.695
11781,71676.7
11782,71676.7
11783,71676.7
11784,71676.7
11785,71677.805
11786,71678.9
11787,71678.9
11788,71678.9
11789,71680.0
11790,71680.0
11791,71680.0
11792,71681.2
11793,71681.2
11794,71681.7
11795,71681.7
11796,71681.3
11797,71680.1
11798,71678.9
11799,71677.9
11800,71677.9
11801,71676.8
11802,71676.8
11803,71676.8
11804,71675.6
11805,71675.6
11806,71674.59
11807,71674.5
11808,71674.5
11809,71674.5
11810,71673.5
11811,71673.5
11812,71673.5
11813,71672.4
11814,71672.4
11815,71672.4
11816,71673.5
11817,71672.4
11818,71672.4
11819,71672.4
11820,71671.195
11821,71671.195
11822,71671.195
11823,71671.195
11824,71671.195
11825,71671.195
11826,71670.1
11827,71670.1
11828,71670.1
11829,71669.1
11830,71669.0
11831,71667.9
11832,71668.0
11833,71666.805
11834,71666.805
11835,71665.695
11836,71664.6
11837,71664.695
11838,71664.6
11839,71663.5
11840,71663.5
11841,71663.5
11842,71663.5
11843,71663.5
11844,71663.5
11845,71662.41
11846,71661.3
11847,71661.3
11848,71661.3
11849,71660.305
11850,71660.195
11851,71659.1
11852,71659.1
11853,71659.1
11854,71659.195
11855,71658.1
11856,71658.195
11857,71657.2
11858,71656.09
11859,71655.0
11860,71653.9
11861,71651.8
11862,71651.8
11863,71650.8
11864,71649.59
11865,71648.5
11866,71648.5
11867,71649.5
11868,71649.59
11869,71648.5
11870,71647.195
11871,71647.195
11872,71648.4
11873,71648.4
11874,71649.4
11875,71650.5
11876,71649.4
11877,71650.41
11878,71650.41
11879,71651.5
11880,71651.5
11881,71651.4
11882,71651.4
11883,71651.5
11884,71652.5
11885,71652.5
11886,71651.4
11887,71652.5
11888,71652.4
11889,71652.4
11890,71653.5
11891,71653.4
11892,71654.6
11893,71655.7
11894,71657.8
11895,71657.8
11896,71661.1
11897,71662.2
11898,71665.6
11899,71666.7
11900,71666.6
11901,71667.7
11902,71669.8
11903,71669.8
11904,71669.8
11905,71672.1
11906,71672.1
11907,71673.2
11908,71673.3
11909,71673.3
11910,71673.3
11911,71674.3
11912,71673.3
11913,71674.3
11914,71674.3
11915,71674.3
11916,71674.3
11917,71674.3
11918,71675.41
11919,71674.3
11920,71674.3
11921,71674.3
11922,71675.41
11923,71675.41
11924,71675.41
11925,71675.41
11926,71676.6
11927,71676.6
11928,71676.6
11929,71676.6
11930,71676.7
11931,71675.5
11932,71675.5
11933,71674.4
11934,71674.4
11935,71674.5
11936,71674.5
11937,71675.5
11938,71675.5
11939,71675.6
11940,71675.6
11941,71675.6
11942,71675.6
11943,71676.7
11944,71675.6
11945,71676.7
11946,71676.7
11947,71677.805
11948,71677.805
11949,71677.805
11950,71676.7
11951,71676.7
11952,71675.6
11953,71674.5
11954,71675.6
11955,71674.5
11956,71674.5
11957,71673.4
11958,71673.4
11959,71673.4
11960,71673.4
11961,71672.4
11962,71672.4
11963,71672.4
11964,71672.4
11965,71671.195
11966,71671.195
11967,71671.195
11968,71671.0
11969,71670.1
11970,71671.195
11971,71671.195
11972,71670.1
11973,71670.1
11974,71669.1
11975,71669.1
11976,71668.0
11977,71668.0
11978,71668.0
11979,71666.805
11980,71665.695
11981,71665.805
11982,71664.695
11983,71664.6
11984,71664.695
11985,71664.695
11986,71664.695
11987,71663.5
11988,71663.5
11989,71663.5
11990,71662.41
11991,71662.41
11992,71662.41
11993,71661.3
11994,71660.305
11995,71660.305
11996,71660.305
11997,71659.195
11998,71659.195
11999,71660.305
12000,71660.305
12001,71660.305
12002,71661.4
12003,71660.305
12004,71659.195
12005,71658.3
12006,71656.09
12007,71655.0
12008,71653.0
12009,71651.8
12010,71651.8
12011,71649.7
12012,71649.7
12013,71649.59
12014,71649.59
12015,71649.5
12016,71649.5
12017,71650.6
12018,71650.5
12019,71650.5
12020,71651.6
12021,71652.695
12022,71653.695
12023,71654.8
12024,71656.0
12025,71658.0
12026,71657.9
12027,71657.9
12028,71660.1
12029,71661.2
12030,71661.2
12031,71663.4
12032,71663.4
12033,71663.4
12034,71664.5
12035,71664.4
12036,71664.4
12037,71665.5
12038,71666.6
12039,71666.6
12040,71666.7
12041,71665.6
12042,71665.6
12043,71665.6
12044,71665.6
12045,71665.5
12046,71665.5
12047,71665.4
12048,71665.5
12049,71665.4
12050,71664.2
12051,71664.2
12052,71663.2
12053,71664.2
12054,71664.2
12055,71664.2
12056,71664.1
12057,71666.4
12058,71667.4
12059,71667.4
12060,71668.5
12061,71668.59
12062,71668.59
12063,71667.5
12064,71668.7
12065,71669.8
12066,71669.8
12067,71671.0
12068,71672.1
12069,71672.1
12070,71673.2
12071,71673.2
12072,71673.3
12073,71673.3
12074,71673.3
12075,71673.3
12076,71673.3
12077,71673.3
12078,71673.3
12079,71672.195
12080,71673.3
12081,71673.3
12082,71673.3
12083,71673.3
12084,71673.3
12085,71673.3
12086,71673.3
12087,71673.4
12088,71673.3
12089,71672.305
12090,71673.3
12091,71673.3
12092,71674.5
12093,71674.4
12094,71674.5
12095,71674.5
12096,71674.5
12097,71674.5
12098,71673.4
12099,71673.4
12100,71673.4
12101,71673.4
12102,71672.305
12103,71673.4
12104,71673.4
12105,71673.4
12106,71672.305
12107,71671.1
12108,71671.1
12109,71671.1
12110,71672.305
12111,71671.1
12112,71670.1
12113,71670.1
12114,71669.0
12115,71669.0
12116,71669.0
12117,71669.0
12118,71667.9
12119,71667.9
12120,71667.9
12121,71667.9
12122,71666.805
12123,71666.805
12124,71665.695
12125,71664.695
12126,71664.695
12127,71663.5
12128,71663.5
12129,71663.5
12130,71663.5
12131,71662.41
12132,71662.5
12133,71662.41
12134,71661.3
12135,71660.195
12136,71661.3
12137,71660.195
12138,71660.305
12139,71659.1
12140,71658.0
12141,71655.9
12142,71655.9
12143,71655.2
12144,71654.9
12145,71653.9
12146,71652.9
12147,71651.8
12148,71650.7
12149,71649.59
12150,71648.5
12151,71647.305
12152,71648.5
12153,71647.305
12154,71648.5
12155,71647.305
12156,71648.5
12157,71648.5
12158,71648.5
12159,71648.5
12160,71648.4
12161,71648.4
12162,71649.4
12163,71650.5
12164,71649.4
12165,71651.6
12166,71652.695
12167,71653.695
12168,71653.805
12169,71654.6
12170,71654.6
12171,71655.8
12172,71656.8
12173,71657.8
12174,71657.8
12175,71659.0
12176,71658.9
12177,71660.0
12178,71661.1
12179,71661.1
12180,71661.1
12181,71662.2
12182,71662.2
12183,71661.1
12184,71662.09
12185,71663.3
12186,71665.4
12187,71665.5
12188,71665.5
12189,71666.6
12190,71665.5
12191,71665.5
12192,71666.6
12193,71666.6
12194,71666.6
12195,71666.7
12196,71666.6
12197,71665.5
12198,71665.5
12199,71665.5
12200,71665.4
12201,71667.1
12202,71667.7
12203,71667.7
12204,71667.7
12205,71668.8
12206,71668.8
12207,71668.8
12208,71668.8
12209,71668.91
12210,71670.0
12211,71670.0
12212,71671.0
12213,71672.195
12214,71672.305
12215,71673.4
12216,71672.305
12217,71673.4
12218,71673.4
12219,71672.4
12220,71672.4
12221,71672.4
12222,71672.305
12223,71672.4
12224,71673.4
12225,71673.4
12226,71673.4
12227,71673.4
12228,71673.4
12229,71673.4
12230,71672.4
12231,71672.4
12232,71672.4
12233,71672.4
12234,71672.4
12235,71672.4
12236,71673.4
12237,71673.4
12238,71673.5
12239,71674.5
12240,71673.5
12241,71673.4
12242,71673.4
12243,71673.4
12244,71673.4
12245,71672.4
12246,71671.195
12247,71672.4
12248,71671.195
12249,71671.195
12250,71671.195
12251,71672.4
12252,71671.195
12253,71671.195
12254,71670.1
12255,71670.1
12256,71670.1
12257,71669.0
12258,71669.0
12259,71668.0
12260,71669.1
12261,71668.4
12262,71667.9
12263,71667.9
12264,71666.805
12265,71665.695
12266,71666.805
12267,71664.6
12268,71665.805
12269,71664.695
12270,71663.5
12271,71663.5
12272,71663.5
12273,71662.41
12274,71662.5
12275,71661.3
12276,71661.3
12277,71661.4
12278,71661.4
12279,71660.305
12280,71660.305
12281,71659.1
12282,71658.0
12283,71656.9
12284,71656.9
12285,71655.9
12286,71655.9
12287,71654.7
12288,71654.8
12289,71654.8
12290,71654.8
12291,71654.8
12292,71650.41
12293,71653.695
12294,71652.805
12295,71652.805
12296,71651.7
12297,71650.7
12298,71650.6
12299,71650.6
12300,71648.5
12301,71649.5
12302,71649.5
12303,71649.5
12304,71649.5
12305,71649.4
12306,71649.4
12307,71649.4
12308,71649.4
12309,71650.5
12310,71650.41
12311,71651.6
12312,71651.6
12313,71653.6
12314,71653.6
12315,71653.6
12316,71653.6
12317,71654.6
12318,71655.8
12319,71656.8
12320,71657.8
12321,71657.9
12322,71657.8
12323,71659.0
12324,71660.1
12325,71661.2
12326,71662.3
12327,71662.2
12328,71662.3
12329,71663.5
12330,71662.3
12331,71663.4
12332,71664.4
12333,71664.4
12334,71664.4
12335,71665.4
12336,71665.5
12337,71666.6
12338,71666.7
12339,71666.7
12340,71666.7
12341,71666.7
12342,71665.5
12343,71665.5
12344,71666.6
12345,71666.7
